distr,ds_abreviatura_orgao,CD_UF_ORGAO,ds_orgao,CD_CATEGORIA,DS_CATEGORIA_POR,CD_NIVEL,quantidade
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,3
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,CDM,CONDUTOR DE MÁQUINAS,5,112
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,POP,PESCADOR PROFISSIONAL,1,250
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MNC,MARINHEIRO DE CONVÉS,4,118
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MOC,MOÇO DE CONVÉS,3,12
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MOM,MOÇO DE MÁQUINAS,3,15
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,POP,PESCADOR PROFISSIONAL,2,473
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,PPE,PRATICANTE DE PESCADOR PROFISSIONAL ESPECIALIZADO,(null),18
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MOP,MOTORISTA DE PESCA,1,3
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,TAA,TAIFEIRO,2,5
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,15
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,CTR,CONTRAMESTRE,5,8
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MCB,MESTRE DE CABOTAGEM,6,99
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,16
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,CCB,CAPITÃO DE CABOTAGEM,9,1
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,48
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,CZA,COZINHEIRO,2,40
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,7
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,POM,PRATICANTE DE OFICIAL DE MÁQUINAS,(null),1
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,ENF,ENFERMEIRO,5,11
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,122
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,ASA,AUXILIAR DE SAÚDE,3,1
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,1
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,5
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,52
3,AgABranca,RN,Agência da Capitania dos Portos em Areia Branca,PRT,PRÁTICO,(null),3
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MCB,MESTRE DE CABOTAGEM,6,86
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,ENF,ENFERMEIRO,5,29
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,737
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MOP,MOTORISTA DE PESCA,1,15
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,47
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,1
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,POP,PESCADOR PROFISSIONAL,2,2527
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,47
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,4
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,ELT,ELETRICISTA,5,4
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,AEM,ALUNO ESTAGIÁRIO DE MÁQUINAS,(null),1
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,1
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MOP,MOTORISTA DE PESCA,2,54
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,CDM,CONDUTOR DE MÁQUINAS,5,69
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,43
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,26
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,PAP,PATRÃO DE PESCA EM ALTO MAR,6,25
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MNM,MARINHEIRO DE MÁQUINAS,4,89
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,TAA,TAIFEIRO,2,89
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,48
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,CZA,COZINHEIRO,2,149
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MNC,MARINHEIRO DE CONVÉS,4,197
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MOC,MOÇO DE CONVÉS,3,67
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MOM,MOÇO DE MÁQUINAS,3,5
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,POP,PESCADOR PROFISSIONAL,1,916
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,PRT,PRÁTICO,(null),6
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,PPE,PRATICANTE DE PESCADOR PROFISSIONAL ESPECIALIZADO,(null),6
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,61
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,10
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,CTR,CONTRAMESTRE,5,57
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,CLC,CAPITÃO DE LONGO CURSO,10,14
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,6
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,APP,APRENDIZ DE PESCA,1,1
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,32
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,47
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,246
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,30
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,ASA,AUXILIAR DE SAÚDE,3,6
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,CCB,CAPITÃO DE CABOTAGEM,9,15
3,CPRN,RN,Capitania dos Portos do Rio Grande do Norte,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,52
3,CPPE,PE,Capitania dos Portos de Pernambuco,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,77
3,CPPE,PE,Capitania dos Portos de Pernambuco,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,1
3,CPPE,PE,Capitania dos Portos de Pernambuco,MOP,MOTORISTA DE PESCA,1,15
3,CPPE,PE,Capitania dos Portos de Pernambuco,PRT,PRÁTICO,(null),17
3,CPPE,PE,Capitania dos Portos de Pernambuco,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,7
3,CPPE,PE,Capitania dos Portos de Pernambuco,POP,PESCADOR PROFISSIONAL,1,409
3,CPPE,PE,Capitania dos Portos de Pernambuco,CCB,CAPITÃO DE CABOTAGEM,9,23
3,CPPE,PE,Capitania dos Portos de Pernambuco,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,68
3,CPPE,PE,Capitania dos Portos de Pernambuco,CZA,COZINHEIRO,2,40
3,CPPE,PE,Capitania dos Portos de Pernambuco,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,1
3,CPPE,PE,Capitania dos Portos de Pernambuco,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,1311
3,CPPE,PE,Capitania dos Portos de Pernambuco,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,13
3,CPPE,PE,Capitania dos Portos de Pernambuco,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,15
3,CPPE,PE,Capitania dos Portos de Pernambuco,MOM,MOÇO DE MÁQUINAS,3,9
3,CPPE,PE,Capitania dos Portos de Pernambuco,POP,PESCADOR PROFISSIONAL,2,532
3,CPPE,PE,Capitania dos Portos de Pernambuco,MOP,MOTORISTA DE PESCA,2,4
3,CPPE,PE,Capitania dos Portos de Pernambuco,ELT,ELETRICISTA,5,4
3,CPPE,PE,Capitania dos Portos de Pernambuco,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,41
3,CPPE,PE,Capitania dos Portos de Pernambuco,ASA,AUXILIAR DE SAÚDE,3,2
3,CPPE,PE,Capitania dos Portos de Pernambuco,MCB,MESTRE DE CABOTAGEM,6,53
3,CPPE,PE,Capitania dos Portos de Pernambuco,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,32
3,CPPE,PE,Capitania dos Portos de Pernambuco,CDM,CONDUTOR DE MÁQUINAS,5,38
3,CPPE,PE,Capitania dos Portos de Pernambuco,ENF,ENFERMEIRO,5,18
3,CPPE,PE,Capitania dos Portos de Pernambuco,TAA,TAIFEIRO,2,27
3,CPPE,PE,Capitania dos Portos de Pernambuco,EAM,Estagiário de Adaptação de Máquinas,(null),1
3,CPPE,PE,Capitania dos Portos de Pernambuco,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,1
3,CPPE,PE,Capitania dos Portos de Pernambuco,CTR,CONTRAMESTRE,5,27
3,CPPE,PE,Capitania dos Portos de Pernambuco,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,1
3,CPPE,PE,Capitania dos Portos de Pernambuco,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,75
3,CPPE,PE,Capitania dos Portos de Pernambuco,MOC,MOÇO DE CONVÉS,3,24
3,CPPE,PE,Capitania dos Portos de Pernambuco,MNC,MARINHEIRO DE CONVÉS,4,131
3,CPPE,PE,Capitania dos Portos de Pernambuco,EAC,Estagiário de Adaptação de Convés,(null),1
3,CPPE,PE,Capitania dos Portos de Pernambuco,MNM,MARINHEIRO DE MÁQUINAS,4,57
3,CPPE,PE,Capitania dos Portos de Pernambuco,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,468
3,CPPE,PE,Capitania dos Portos de Pernambuco,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,76
3,CPPE,PE,Capitania dos Portos de Pernambuco,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,1
3,CPPE,PE,Capitania dos Portos de Pernambuco,CLC,CAPITÃO DE LONGO CURSO,10,10
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,60
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MOP,MOTORISTA DE PESCA,2,3
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,152
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,129
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,4
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,1
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,POP,PESCADOR PROFISSIONAL,1,136
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,1
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,5
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,TAA,TAIFEIRO,2,1
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,MOP,MOTORISTA DE PESCA,1,6
4,AgOiapoque,AP,Agencia da Capitania dos Portos no Oiapoque,POP,PESCADOR PROFISSIONAL,2,66
4,CPAP,AP,Capitania dos Portos do Amapá,PLF,PILOTO FLUVIAL,6,32
4,CPAP,AP,Capitania dos Portos do Amapá,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,157
4,CPAP,AP,Capitania dos Portos do Amapá,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,161
4,CPAP,AP,Capitania dos Portos do Amapá,CDM,CONDUTOR DE MÁQUINAS,5,3
4,CPAP,AP,Capitania dos Portos do Amapá,CTF,CONDUTOR MAQUINISTA - MOTORISTA FLUVIAL,5,24
4,CPAP,AP,Capitania dos Portos do Amapá,PFL,PILOTO FLUVIAL,6,12
4,CPAP,AP,Capitania dos Portos do Amapá,MOP,MOTORISTA DE PESCA,2,2
4,CPAP,AP,Capitania dos Portos do Amapá,MCB,MESTRE DE CABOTAGEM,6,13
4,CPAP,AP,Capitania dos Portos do Amapá,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,1462
4,CPAP,AP,Capitania dos Portos do Amapá,CTR,CONTRAMESTRE,5,1
4,CPAP,AP,Capitania dos Portos do Amapá,PRT,PRÁTICO,(null),2
4,CPAP,AP,Capitania dos Portos do Amapá,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,1
4,CPAP,AP,Capitania dos Portos do Amapá,POP,PESCADOR PROFISSIONAL,1,204
4,CPAP,AP,Capitania dos Portos do Amapá,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,1
4,CPAP,AP,Capitania dos Portos do Amapá,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,2
4,CPAP,AP,Capitania dos Portos do Amapá,MOM,MOÇO DE MÁQUINAS,3,8
4,CPAP,AP,Capitania dos Portos do Amapá,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,241
4,CPAP,AP,Capitania dos Portos do Amapá,ASA,AUXILIAR DE SAÚDE,3,10
4,CPAP,AP,Capitania dos Portos do Amapá,CFL,CAPITÃO FLUVIAL,7,1
4,CPAP,AP,Capitania dos Portos do Amapá,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,66
4,CPAP,AP,Capitania dos Portos do Amapá,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,2
4,CPAP,AP,Capitania dos Portos do Amapá,CLC,CAPITÃO DE LONGO CURSO,10,1
4,CPAP,AP,Capitania dos Portos do Amapá,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,2
4,CPAP,AP,Capitania dos Portos do Amapá,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,131
4,CPAP,AP,Capitania dos Portos do Amapá,MNM,MARINHEIRO DE MÁQUINAS,4,17
4,CPAP,AP,Capitania dos Portos do Amapá,MOC,MOÇO DE CONVÉS,3,12
4,CPAP,AP,Capitania dos Portos do Amapá,TAA,TAIFEIRO,2,2
4,CPAP,AP,Capitania dos Portos do Amapá,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,2
4,CPAP,AP,Capitania dos Portos do Amapá,CMF,CONTRAMESTRE FLUVIAL,4,181
4,CPAP,AP,Capitania dos Portos do Amapá,ENF,ENFERMEIRO,5,57
4,CPAP,AP,Capitania dos Portos do Amapá,MFL,MESTRE FLUVIAL,5,21
4,CPAP,AP,Capitania dos Portos do Amapá,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,393
4,CPAP,AP,Capitania dos Portos do Amapá,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1808
4,CPAP,AP,Capitania dos Portos do Amapá,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,1
4,CPAP,AP,Capitania dos Portos do Amapá,CZA,COZINHEIRO,2,76
4,CPAP,AP,Capitania dos Portos do Amapá,MNC,MARINHEIRO DE CONVÉS,4,59
4,CPAP,AP,Capitania dos Portos do Amapá,POP,PESCADOR PROFISSIONAL,2,311
4,CFS,PA,Capitania Fluvial de Santarém,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,28
4,CFS,PA,Capitania Fluvial de Santarém,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,322
4,CFS,PA,Capitania Fluvial de Santarém,CDM,CONDUTOR DE MÁQUINAS,5,13
4,CFS,PA,Capitania Fluvial de Santarém,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,1
4,CFS,PA,Capitania Fluvial de Santarém,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,3
4,CFS,PA,Capitania Fluvial de Santarém,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,615
4,CFS,PA,Capitania Fluvial de Santarém,PLF,PILOTO FLUVIAL,6,200
4,CFS,PA,Capitania Fluvial de Santarém,POP,PESCADOR PROFISSIONAL,1,27
4,CFS,PA,Capitania Fluvial de Santarém,MFL,MESTRE FLUVIAL,5,46
4,CFS,PA,Capitania Fluvial de Santarém,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,445
4,CFS,PA,Capitania Fluvial de Santarém,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,899
4,CFS,PA,Capitania Fluvial de Santarém,CMF,CONTRAMESTRE FLUVIAL,4,589
4,CFS,PA,Capitania Fluvial de Santarém,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,5
4,CFS,PA,Capitania Fluvial de Santarém,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,3
4,CFS,PA,Capitania Fluvial de Santarém,POP,PESCADOR PROFISSIONAL,2,34
4,CFS,PA,Capitania Fluvial de Santarém,MNM,MARINHEIRO DE MÁQUINAS,4,14
4,CFS,PA,Capitania Fluvial de Santarém,MOC,MOÇO DE CONVÉS,3,4
4,CFS,PA,Capitania Fluvial de Santarém,CTR,CONTRAMESTRE,5,2
4,CFS,PA,Capitania Fluvial de Santarém,CZA,COZINHEIRO,2,242
4,CFS,PA,Capitania Fluvial de Santarém,MCB,MESTRE DE CABOTAGEM,6,6
4,CFS,PA,Capitania Fluvial de Santarém,MOP,MOTORISTA DE PESCA,1,2
4,CFS,PA,Capitania Fluvial de Santarém,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,1
4,CFS,PA,Capitania Fluvial de Santarém,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,80
4,CFS,PA,Capitania Fluvial de Santarém,SUF,SUPERVISOR MAQUINISTA - MOTORISTA FLUVIAL,7,1
4,CFS,PA,Capitania Fluvial de Santarém,ASA,AUXILIAR DE SAÚDE,3,33
4,CFS,PA,Capitania Fluvial de Santarém,CCB,CAPITÃO DE CABOTAGEM,9,1
4,CFS,PA,Capitania Fluvial de Santarém,CFL,CAPITÃO FLUVIAL,7,32
4,CFS,PA,Capitania Fluvial de Santarém,CTF,CONDUTOR MAQUINISTA - MOTORISTA FLUVIAL,5,133
4,CFS,PA,Capitania Fluvial de Santarém,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,166
4,CFS,PA,Capitania Fluvial de Santarém,PFL,PILOTO FLUVIAL,6,57
4,CFS,PA,Capitania Fluvial de Santarém,MOP,MOTORISTA DE PESCA,2,10
4,CFS,PA,Capitania Fluvial de Santarém,ENF,ENFERMEIRO,5,91
4,CFS,PA,Capitania Fluvial de Santarém,MNC,MARINHEIRO DE CONVÉS,4,5
4,CFS,PA,Capitania Fluvial de Santarém,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1594
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MOC,MOÇO DE CONVÉS,3,2
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,POP,PESCADOR PROFISSIONAL,2,99
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,794
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,1
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,27
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,12
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,34
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,1
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MOP,MOTORISTA DE PESCA,2,6
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,765
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,49
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,86
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,CMF,CONTRAMESTRE FLUVIAL,4,4
4,AgImperatriz,MA,Agência Fluvial de Imperatriz,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,6
4,CPMA,MA,Capitania dos Portos do Maranhão,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,30
4,CPMA,MA,Capitania dos Portos do Maranhão,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,12
4,CPMA,MA,Capitania dos Portos do Maranhão,ASA,AUXILIAR DE SAÚDE,3,2
4,CPMA,MA,Capitania dos Portos do Maranhão,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,990
4,CPMA,MA,Capitania dos Portos do Maranhão,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,38
4,CPMA,MA,Capitania dos Portos do Maranhão,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,9
4,CPMA,MA,Capitania dos Portos do Maranhão,CTR,CONTRAMESTRE,5,21
4,CPMA,MA,Capitania dos Portos do Maranhão,PMC,PRATICANTE DE MOÇO DE CONVÉS,(null),61
4,CPMA,MA,Capitania dos Portos do Maranhão,CMF,CONTRAMESTRE FLUVIAL,4,1
4,CPMA,MA,Capitania dos Portos do Maranhão,ENF,ENFERMEIRO,5,10
4,CPMA,MA,Capitania dos Portos do Maranhão,MOC,MOÇO DE CONVÉS,3,99
4,CPMA,MA,Capitania dos Portos do Maranhão,TAA,TAIFEIRO,2,9
4,CPMA,MA,Capitania dos Portos do Maranhão,POP,PESCADOR PROFISSIONAL,2,204
4,CPMA,MA,Capitania dos Portos do Maranhão,PRT,PRÁTICO,(null),34
4,CPMA,MA,Capitania dos Portos do Maranhão,MOP,MOTORISTA DE PESCA,1,1
4,CPMA,MA,Capitania dos Portos do Maranhão,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,2
4,CPMA,MA,Capitania dos Portos do Maranhão,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,1
4,CPMA,MA,Capitania dos Portos do Maranhão,CZA,COZINHEIRO,2,18
4,CPMA,MA,Capitania dos Portos do Maranhão,ELT,ELETRICISTA,5,7
4,CPMA,MA,Capitania dos Portos do Maranhão,CCB,CAPITÃO DE CABOTAGEM,9,4
4,CPMA,MA,Capitania dos Portos do Maranhão,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,8
4,CPMA,MA,Capitania dos Portos do Maranhão,POP,PESCADOR PROFISSIONAL,1,532
4,CPMA,MA,Capitania dos Portos do Maranhão,MOM,MOÇO DE MÁQUINAS,3,61
4,CPMA,MA,Capitania dos Portos do Maranhão,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,9
4,CPMA,MA,Capitania dos Portos do Maranhão,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,70
4,CPMA,MA,Capitania dos Portos do Maranhão,MNM,MARINHEIRO DE MÁQUINAS,4,163
4,CPMA,MA,Capitania dos Portos do Maranhão,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,664
4,CPMA,MA,Capitania dos Portos do Maranhão,CLC,CAPITÃO DE LONGO CURSO,10,9
4,CPMA,MA,Capitania dos Portos do Maranhão,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,4
4,CPMA,MA,Capitania dos Portos do Maranhão,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,13
4,CPMA,MA,Capitania dos Portos do Maranhão,MCB,MESTRE DE CABOTAGEM,6,142
4,CPMA,MA,Capitania dos Portos do Maranhão,CDM,CONDUTOR DE MÁQUINAS,5,79
4,CPMA,MA,Capitania dos Portos do Maranhão,MOP,MOTORISTA DE PESCA,2,11
4,CPMA,MA,Capitania dos Portos do Maranhão,MNC,MARINHEIRO DE CONVÉS,4,423
4,CPMA,MA,Capitania dos Portos do Maranhão,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,88
4,CPMA,MA,Capitania dos Portos do Maranhão,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,10
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,CFL,CAPITÃO FLUVIAL,7,60
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,39
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,68
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,352
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,ASA,AUXILIAR DE SAÚDE,3,14
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,POM,PRATICANTE DE OFICIAL DE MÁQUINAS,(null),1
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,MOP,MOTORISTA DE PESCA,2,137
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,MNM,MARINHEIRO DE MÁQUINAS,4,209
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,MOM,MOÇO DE MÁQUINAS,3,50
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,MOC,MOÇO DE CONVÉS,3,48
4,CPAOR,PA,Capitania dos Portos da Amazônia Oriental,MNC,MARINHEIRO DE CONVÉS,4,281
